time,cloud_cover (%),wind_speed_100m (km/h)
2024-02-06T03:00,100,55.2
2024-02-06T04:00,100,53
2024-02-06T05:00,100,52.7
2024-02-06T06:00,100,50.2
2024-02-06T07:00,100,48.9
2024-02-06T08:00,100,43.4
2024-02-06T09:00,100,49.8
2024-02-06T10:00,89,50.3
2024-02-06T11:00,100,64.7
2024-02-06T12:00,100,64.4
2024-02-06T13:00,100,58.1
2024-02-06T14:00,100,54.6
2024-02-06T15:00,100,52.6
2024-02-06T16:00,100,51.7
2024-02-06T17:00,100,52.5
2024-02-06T18:00,100,51.8
2024-02-06T19:00,100,31.1
2024-02-06T20:00,100,24.3
2024-02-06T21:00,100,25.6
2024-02-06T22:00,100,22.9
2024-02-06T23:00,100,14.2
2024-02-07T00:00,100,11.2
2024-02-07T01:00,95,17.3
2024-02-07T02:00,90,20.6
2024-02-07T03:00,76,19.4
2024-02-07T04:00,70,17.5
2024-02-07T05:00,60,16.7
2024-02-07T06:00,85,14.8
2024-02-07T07:00,89,16
2024-02-07T08:00,32,15.8
2024-02-07T09:00,30,14.2
2024-02-07T10:00,31,11
2024-02-07T11:00,30,10.7
2024-02-07T12:00,90,9.4
2024-02-07T13:00,100,8.1
2024-02-07T14:00,100,7.4
2024-02-07T15:00,100,6.4
2024-02-07T16:00,100,4.2
2024-02-07T17:00,100,3.1
2024-02-07T18:00,92,5.2
2024-02-07T19:00,100,8.9
2024-02-07T20:00,100,11
2024-02-07T21:00,100,10.4
2024-02-07T22:00,100,10.1
2024-02-07T23:00,93,9.4
2024-02-08T00:00,65,8.7
2024-02-08T01:00,100,6.6
2024-02-08T02:00,100,6.3
2024-02-08T03:00,99,9.8
2024-02-08T04:00,69,15.5
2024-02-08T05:00,62,19.6
2024-02-08T06:00,91,22.9
2024-02-08T07:00,100,27.1
2024-02-08T08:00,100,29
2024-02-08T09:00,100,31.8
2024-02-08T10:00,100,28.6
2024-02-08T11:00,100,30.8
2024-02-08T12:00,100,49.7
2024-02-08T13:00,100,39.3
2024-02-08T14:00,100,41.3
2024-02-08T15:00,100,40.1
2024-02-08T16:00,100,38.3
2024-02-08T17:00,100,33.5
2024-02-08T18:00,100,30.3
2024-02-08T19:00,100,26.7
2024-02-08T20:00,100,17.4
2024-02-08T21:00,100,19.8
2024-02-08T22:00,100,28.8
2024-02-08T23:00,96,29.2
2024-02-09T00:00,100,30.3
2024-02-09T01:00,100,35.3
2024-02-09T02:00,100,37.4
2024-02-09T03:00,100,31.9
2024-02-09T04:00,100,28.8
2024-02-09T05:00,100,28.5
2024-02-09T06:00,100,28.3
2024-02-09T07:00,54,25.8
2024-02-09T08:00,100,28
2024-02-09T09:00,70,33.6
2024-02-09T10:00,100,27.4
2024-02-09T11:00,100,38.3
2024-02-09T12:00,100,44.2
2024-02-09T13:00,100,42.5
2024-02-09T14:00,100,42.9
2024-02-09T15:00,100,42.4
2024-02-09T16:00,100,38.8
2024-02-09T17:00,62,37.5
2024-02-09T18:00,40,35.6
2024-02-09T19:00,51,35.3
2024-02-09T20:00,41,34.3
2024-02-09T21:00,53,33.3
2024-02-09T22:00,100,32
2024-02-09T23:00,100,30.2
2024-02-10T00:00,100,31
2024-02-10T01:00,95,27.1
2024-02-10T02:00,35,25.2
2024-02-10T03:00,57,23.2
2024-02-10T04:00,100,22.6
2024-02-10T05:00,100,21.2
2024-02-10T06:00,100,23.7
2024-02-10T07:00,100,19.1
2024-02-10T08:00,100,17.5
2024-02-10T09:00,100,16
2024-02-10T10:00,97,15.1
2024-02-10T11:00,100,12.6
2024-02-10T12:00,100,8.5
2024-02-10T13:00,100,17.9
2024-02-10T14:00,96,19.6
2024-02-10T15:00,100,18.9
2024-02-10T16:00,100,17.1
2024-02-10T17:00,100,17.2
2024-02-10T18:00,100,20
2024-02-10T19:00,100,20.9
2024-02-10T20:00,100,22.2
2024-02-10T21:00,100,20.4
2024-02-10T22:00,100,22.3
2024-02-10T23:00,100,22.1
2024-02-11T00:00,100,16.6
2024-02-11T01:00,100,12.7
2024-02-11T02:00,100,4.7
2024-02-11T03:00,100,14
2024-02-11T04:00,100,22.6
2024-02-11T05:00,100,27.1
2024-02-11T06:00,100,23.4
2024-02-11T07:00,100,20.9
2024-02-11T08:00,90,20.7
2024-02-11T09:00,90,21
2024-02-11T10:00,90,20.4
2024-02-11T11:00,70,19.8
2024-02-11T12:00,100,28.8
2024-02-11T13:00,100,29.2
2024-02-11T14:00,100,24.9
2024-02-11T15:00,100,25.6
2024-02-11T16:00,89,26.4
2024-02-11T17:00,33,27.4
2024-02-11T18:00,0,29.4
2024-02-11T19:00,1,29.8
2024-02-11T20:00,20,29.4
2024-02-11T21:00,1,28
2024-02-11T22:00,3,27.1
2024-02-11T23:00,1,26.4
2024-02-12T00:00,0,27.5
2024-02-12T01:00,0,27.4
2024-02-12T02:00,34,28
2024-02-12T03:00,22,25.1
2024-02-12T04:00,37,25.6
2024-02-12T05:00,8,24.1
2024-02-12T06:00,1,25.8
2024-02-12T07:00,0,25.7
2024-02-12T08:00,8,25.8
2024-02-12T09:00,55,28.8
2024-02-12T10:00,4,21.3
2024-02-12T11:00,0,19.9
2024-02-12T12:00,0,21.7
2024-02-12T13:00,14,24.5
2024-02-12T14:00,10,25.7
2024-02-12T15:00,5,26.4
2024-02-12T16:00,0,24.4
2024-02-12T17:00,13,27.1
2024-02-12T18:00,21,29.9
2024-02-12T19:00,15,33.3
2024-02-12T20:00,16,33.7
2024-02-12T21:00,5,35.7
2024-02-12T22:00,34,35.6
2024-02-12T23:00,50,37.1
2024-02-13T00:00,57,36.9
2024-02-13T01:00,40,36.8
2024-02-13T02:00,37,35.5
2024-02-13T03:00,100,35.5
2024-02-13T04:00,100,34.8
2024-02-13T05:00,86,33.1
2024-02-13T06:00,85,32.8
2024-02-13T07:00,89,32.4
2024-02-13T08:00,91,31
2024-02-13T09:00,86,30
2024-02-13T10:00,89,27
2024-02-13T11:00,90,25.4
2024-02-13T12:00,91,26.4
2024-02-13T13:00,100,29.9
2024-02-13T14:00,98,31.9
2024-02-13T15:00,100,29.7
2024-02-13T16:00,100,33.9
2024-02-13T17:00,100,34.2
2024-02-13T18:00,100,35.7
2024-02-13T19:00,100,37.1
2024-02-13T20:00,100,38
2024-02-13T21:00,100,38.7
2024-02-13T22:00,100,37.8
2024-02-13T23:00,100,36.7
2024-02-14T00:00,100,38.7
2024-02-14T01:00,100,38.6
2024-02-14T02:00,79,41.4
2024-02-14T03:00,100,36.4
2024-02-14T04:00,100,29.9
2024-02-14T05:00,100,30.8
2024-02-14T06:00,100,31.7
2024-02-14T07:00,100,33.1
2024-02-14T08:00,74,33.6
2024-02-14T09:00,100,32.4
2024-02-14T10:00,100,34.7
2024-02-14T11:00,100,33.3
2024-02-14T12:00,100,34.9
2024-02-14T13:00,97,33.3
2024-02-14T14:00,100,34.6
2024-02-14T15:00,77,37.4
2024-02-14T16:00,64,37.7
2024-02-14T17:00,100,35.8
2024-02-14T18:00,100,33.4
2024-02-14T19:00,100,34.4
2024-02-14T20:00,100,34.5
2024-02-14T21:00,100,32.9
2024-02-14T22:00,100,30.1
2024-02-14T23:00,94,33.9
2024-02-15T00:00,100,34
2024-02-15T01:00,100,29
2024-02-15T02:00,100,27.1
2024-02-15T03:00,100,31.4
2024-02-15T04:00,100,33.3
2024-02-15T05:00,100,32.4
2024-02-15T06:00,100,33.3
2024-02-15T07:00,100,31.9
2024-02-15T08:00,100,33.9
2024-02-15T09:00,100,35.6
2024-02-15T10:00,83,31.6
2024-02-15T11:00,68,30.1
2024-02-15T12:00,46,26
2024-02-15T13:00,34,28.9
2024-02-15T14:00,44,29.4
2024-02-15T15:00,34,27.9
2024-02-15T16:00,89,33.5
2024-02-15T17:00,54,33.5
2024-02-15T18:00,76,35.8
2024-02-15T19:00,90,35.1
2024-02-15T20:00,95,33.2
2024-02-15T21:00,80,27.2
2024-02-15T22:00,45,24.1
2024-02-15T23:00,29,25.8
2024-02-16T00:00,78,27.6
2024-02-16T01:00,78,23
2024-02-16T02:00,90,19.1
2024-02-16T03:00,100,18.2
2024-02-16T04:00,100,18
2024-02-16T05:00,100,23.1
2024-02-16T06:00,100,26.3
2024-02-16T07:00,90,26.9
2024-02-16T08:00,83,27.6
2024-02-16T09:00,4,28.1
2024-02-16T10:00,90,32.1
2024-02-16T11:00,90,30.3
2024-02-16T12:00,57,27
2024-02-16T13:00,28,28.8
2024-02-16T14:00,22,27.3
2024-02-16T15:00,28,25.6
2024-02-16T16:00,34,25.9
2024-02-16T17:00,41,27.4
2024-02-16T18:00,38,25.4
2024-02-16T19:00,39,26.6
2024-02-16T20:00,30,25.9
2024-02-16T21:00,28,23.7
2024-02-16T22:00,8,21.7
2024-02-16T23:00,22,22.7
2024-02-17T00:00,12,23.4
2024-02-17T01:00,7,23.8
2024-02-17T02:00,42,23.8
2024-02-17T03:00,6,19.4
2024-02-17T04:00,82,16.9
2024-02-17T05:00,85,15.7
2024-02-17T06:00,90,14.9
2024-02-17T07:00,92,13.8
2024-02-17T08:00,100,16.1
2024-02-17T09:00,100,18.2
2024-02-17T10:00,100,19.7
2024-02-17T11:00,90,22.6
2024-02-17T12:00,92,17.5
2024-02-17T13:00,92,25.8
2024-02-17T14:00,100,27.2
2024-02-17T15:00,100,28.3
2024-02-17T16:00,100,26.3
2024-02-17T17:00,100,27.5
2024-02-17T18:00,100,32
2024-02-17T19:00,100,34.8
2024-02-17T20:00,100,37.5
2024-02-17T21:00,100,41.4
2024-02-17T22:00,100,42.7
2024-02-17T23:00,100,43.4
2024-02-18T00:00,100,44.5
2024-02-18T01:00,100,42.3
2024-02-18T02:00,100,39.1
2024-02-18T03:00,100,38
2024-02-18T04:00,100,36
2024-02-18T05:00,100,31.7
2024-02-18T06:00,100,28
2024-02-18T07:00,100,25.2
2024-02-18T08:00,100,23.4
2024-02-18T09:00,100,21.8
2024-02-18T10:00,100,22.5
2024-02-18T11:00,100,30.4
2024-02-18T12:00,100,31
2024-02-18T13:00,99,27.5
2024-02-18T14:00,100,36.4
2024-02-18T15:00,97,31.7
2024-02-18T16:00,53,32.6
2024-02-18T17:00,42,30.9
2024-02-18T18:00,88,27.7
2024-02-18T19:00,67,20.4
2024-02-18T20:00,68,19.1
2024-02-18T21:00,29,24.7
2024-02-18T22:00,0,29.6
2024-02-18T23:00,3,31
2024-02-19T00:00,0,27.7
2024-02-19T01:00,9,30.5
2024-02-19T02:00,20,30
2024-02-19T03:00,16,29.7
2024-02-19T04:00,30,30.2
2024-02-19T05:00,30,29.7
2024-02-19T06:00,74,30.2
2024-02-19T07:00,92,31.5
2024-02-19T08:00,92,31.7
2024-02-19T09:00,100,36.7
2024-02-19T10:00,100,34.8
2024-02-19T11:00,33,39
2024-02-19T12:00,20,36.1
2024-02-19T13:00,10,40.3
2024-02-19T14:00,8,37.7
2024-02-19T15:00,34,35
2024-02-19T16:00,43,32.9
2024-02-19T17:00,31,31.6
2024-02-19T18:00,43,30.3
2024-02-19T19:00,40,29.9
2024-02-19T20:00,58,29
2024-02-19T21:00,66,29
2024-02-19T22:00,43,28.6
2024-02-19T23:00,64,27.1
2024-02-20T00:00,85,25.2
2024-02-20T01:00,74,24.5
2024-02-20T02:00,46,26.8
2024-02-20T03:00,67,25.9
2024-02-20T04:00,61,25.1
2024-02-20T05:00,38,25.6
2024-02-20T06:00,31,26.3
2024-02-20T07:00,30,28.2
2024-02-20T08:00,30,30.4
2024-02-20T09:00,38,31.1
2024-02-20T10:00,100,35.5
2024-02-20T11:00,100,39
2024-02-20T12:00,100,41.6
2024-02-20T13:00,100,44.7
2024-02-20T14:00,80,43.1
2024-02-20T15:00,52,41.5
2024-02-20T16:00,81,39.9
2024-02-20T17:00,87,39.6
2024-02-20T18:00,91,40.6
2024-02-20T19:00,91,39.5
2024-02-20T20:00,90,37.4
2024-02-20T21:00,100,39.1
2024-02-20T22:00,23,36.6
2024-02-20T23:00,29,34.5
2024-02-21T00:00,100,30.6
2024-02-21T01:00,100,25.3
2024-02-21T02:00,100,22.9
2024-02-21T03:00,100,22.8
2024-02-21T04:00,100,25.6
2024-02-21T05:00,100,28.6
2024-02-21T06:00,90,33.6
2024-02-21T07:00,100,35.1
2024-02-21T08:00,100,39.1
2024-02-21T09:00,100,42.7
2024-02-21T10:00,100,45
2024-02-21T11:00,100,48.4
2024-02-21T12:00,100,49.3
2024-02-21T13:00,100,55.8
2024-02-21T14:00,100,52.1
2024-02-21T15:00,100,50.9
2024-02-21T16:00,100,47.6
2024-02-21T17:00,100,40.3
2024-02-21T18:00,100,38.3
2024-02-21T19:00,100,35.6
2024-02-21T20:00,49,32.2
2024-02-21T21:00,33,32.2
2024-02-21T22:00,43,33.2
2024-02-21T23:00,48,32.4
2024-02-22T00:00,100,35.4
2024-02-22T01:00,88,32.6
2024-02-22T02:00,4,33.1
2024-02-22T03:00,0,32.3
2024-02-22T04:00,0,33.6
2024-02-22T05:00,0,35
2024-02-22T06:00,27,37.4
2024-02-22T07:00,100,39.3
2024-02-22T08:00,100,41.5
2024-02-22T09:00,54,44.3
2024-02-22T10:00,100,41.8
2024-02-22T11:00,100,46.5
2024-02-22T12:00,80,41.3
2024-02-22T13:00,100,31.2
2024-02-22T14:00,100,29.2
2024-02-22T15:00,100,22.7
2024-02-22T16:00,100,33.2
2024-02-22T17:00,100,39.9
2024-02-22T18:00,100,49.6
2024-02-22T19:00,100,44.1
2024-02-22T20:00,89,41.4
2024-02-22T21:00,90,46.1
2024-02-22T22:00,24,42.7
2024-02-22T23:00,0,40.8
2024-02-23T00:00,0,38.5
2024-02-23T01:00,0,37.2
2024-02-23T02:00,0,35.4
2024-02-23T03:00,58,36.3
2024-02-23T04:00,85,36.6
2024-02-23T05:00,94,34.1
2024-02-23T06:00,92,28.5
2024-02-23T07:00,100,25.1
2024-02-23T08:00,42,25
2024-02-23T09:00,67,28.9
2024-02-23T10:00,60,33.1
2024-02-23T11:00,99,33
2024-02-23T12:00,90,31.9
2024-02-23T13:00,100,28.7
2024-02-23T14:00,87,27.8
2024-02-23T15:00,74,26
2024-02-23T16:00,66,22.2
2024-02-23T17:00,56,25.3
2024-02-23T18:00,56,23.3
2024-02-23T19:00,63,20
2024-02-23T20:00,37,17.9
2024-02-23T21:00,7,18.1
2024-02-23T22:00,12,16.6
2024-02-23T23:00,14,16.3
2024-02-24T00:00,10,16.6
2024-02-24T01:00,37,19.5
2024-02-24T02:00,58,17.6
2024-02-24T03:00,57,16.3
2024-02-24T04:00,37,17.1
2024-02-24T05:00,36,16.6
2024-02-24T06:00,33,18.1
2024-02-24T07:00,0,18.8
2024-02-24T08:00,0,18.1
2024-02-24T09:00,0,18.4
2024-02-24T10:00,1,12.2
2024-02-24T11:00,0,11
2024-02-24T12:00,22,14.2
2024-02-24T13:00,40,10.1
2024-02-24T14:00,51,10.3
2024-02-24T15:00,28,9.4
2024-02-24T16:00,58,7.1
2024-02-24T17:00,17,5.9
2024-02-24T18:00,42,11.6
2024-02-24T19:00,58,16.9
2024-02-24T20:00,27,15
2024-02-24T21:00,13,10.1
2024-02-24T22:00,14,7.4
2024-02-24T23:00,0,7
2024-02-25T00:00,4,9.2
2024-02-25T01:00,1,9
2024-02-25T02:00,0,9.1
2024-02-25T03:00,93,9.2
2024-02-25T04:00,90,6.2
2024-02-25T05:00,95,5.2
2024-02-25T06:00,100,8.9
2024-02-25T07:00,100,14.2
2024-02-25T08:00,93,20.4
2024-02-25T09:00,90,24.2
2024-02-25T10:00,83,16.1
2024-02-25T11:00,48,21.3
2024-02-25T12:00,28,23
2024-02-25T13:00,54,22.2
2024-02-25T14:00,100,23.5
2024-02-25T15:00,100,25.4
2024-02-25T16:00,100,27.7
2024-02-25T17:00,51,24.1
2024-02-25T18:00,46,27.6
2024-02-25T19:00,52,32.1
2024-02-25T20:00,59,36.5
2024-02-25T21:00,49,34.9
2024-02-25T22:00,51,36.5
2024-02-25T23:00,100,38.4
2024-02-26T00:00,67,41.3
2024-02-26T01:00,91,42.3
2024-02-26T02:00,98,43.5
2024-02-26T03:00,87,43.9
2024-02-26T04:00,58,45.2
2024-02-26T05:00,46,45
2024-02-26T06:00,59,44.5
2024-02-26T07:00,59,44
2024-02-26T08:00,85,46.1
2024-02-26T09:00,81,50.6
2024-02-26T10:00,100,52.3
2024-02-26T11:00,100,50.8
2024-02-26T12:00,100,52.1
2024-02-26T13:00,71,46.6
2024-02-26T14:00,79,43.5
2024-02-26T15:00,98,42
2024-02-26T16:00,58,42.8
2024-02-26T17:00,24,36.3
2024-02-26T18:00,40,35.3
2024-02-26T19:00,7,33
2024-02-26T20:00,2,30.6
2024-02-26T21:00,4,28.5
2024-02-26T22:00,17,27.4
2024-02-26T23:00,17,26.8
2024-02-27T00:00,42,23.1
2024-02-27T01:00,39,20.3
2024-02-27T02:00,52,18.7
2024-02-27T03:00,6,17
2024-02-27T04:00,90,14.7
2024-02-27T05:00,100,11
2024-02-27T06:00,100,5.9
2024-02-27T07:00,100,6.2
2024-02-27T08:00,100,5.1
2024-02-27T09:00,100,6.6
2024-02-27T10:00,100,11.7
2024-02-27T11:00,100,18.2
2024-02-27T12:00,100,20.5
2024-02-27T13:00,100,21.3
2024-02-27T14:00,100,21
2024-02-27T15:00,100,21.8
2024-02-27T16:00,77,21.4
2024-02-27T17:00,51,24.1
2024-02-27T18:00,100,26.7
2024-02-27T19:00,100,26.5
2024-02-27T20:00,100,26.5
2024-02-27T21:00,100,26.9
2024-02-27T22:00,100,27
2024-02-27T23:00,15,27.1
2024-02-28T00:00,0,26.2
2024-02-28T01:00,5,27.2
2024-02-28T02:00,26,23.4
2024-02-28T03:00,30,23.1
2024-02-28T04:00,30,19.9
2024-02-28T05:00,30,16.2
2024-02-28T06:00,30,14.8
2024-02-28T07:00,58,15.5
2024-02-28T08:00,88,14.6
2024-02-28T09:00,90,17.1
2024-02-28T10:00,90,17.3
2024-02-28T11:00,89,16.6
2024-02-28T12:00,100,24.4
2024-02-28T13:00,100,26.8
2024-02-28T14:00,73,31.1
2024-02-28T15:00,78,29.8
2024-02-28T16:00,100,31.7
2024-02-28T17:00,100,35.4
2024-02-28T18:00,100,38.1
2024-02-28T19:00,100,39.6
2024-02-28T20:00,100,39
2024-02-28T21:00,100,38.1
2024-02-28T22:00,100,39.2
2024-02-28T23:00,100,39.8
2024-02-29T00:00,100,41
2024-02-29T01:00,100,45.1
2024-02-29T02:00,100,43.5
2024-02-29T03:00,100,42
2024-02-29T04:00,100,39.5
2024-02-29T05:00,100,38.7
2024-02-29T06:00,100,37.7
2024-02-29T07:00,100,34.6
2024-02-29T08:00,100,30.9
2024-02-29T09:00,100,29.4
2024-02-29T10:00,100,32.7
2024-02-29T11:00,100,34.3
2024-02-29T12:00,100,36.4
2024-02-29T13:00,100,26.2
2024-02-29T14:00,100,26.2
2024-02-29T15:00,100,21.9
2024-02-29T16:00,100,26.4
2024-02-29T17:00,100,19.7
2024-02-29T18:00,100,20.1
2024-02-29T19:00,100,16.4
2024-02-29T20:00,100,14.1
2024-02-29T21:00,94,21.5
2024-02-29T22:00,89,18.4
2024-02-29T23:00,77,18.8
2024-03-01T00:00,78,21.2
2024-03-01T01:00,75,21.6
2024-03-01T02:00,61,23.2
2024-03-01T03:00,15,28.5
2024-03-01T04:00,3,28.5
2024-03-01T05:00,0,24.4
2024-03-01T06:00,1,27.9
2024-03-01T07:00,73,30.5
2024-03-01T08:00,83,34.8
2024-03-01T09:00,100,41.5
2024-03-01T10:00,100,49.6
2024-03-01T11:00,100,47.7
2024-03-01T12:00,73,45.7
2024-03-01T13:00,72,40.1
2024-03-01T14:00,51,43.8
2024-03-01T15:00,19,41.5
2024-03-01T16:00,12,34.8
2024-03-01T17:00,14,34.2
2024-03-01T18:00,49,32.4
2024-03-01T19:00,88,32
2024-03-01T20:00,96,27.5
2024-03-01T21:00,96,28.1
2024-03-01T22:00,100,16.4
2024-03-01T23:00,100,13.3
2024-03-02T00:00,10,18.2
2024-03-02T01:00,4,19.8
2024-03-02T02:00,31,25.3
2024-03-02T03:00,12,27
2024-03-02T04:00,45,33.4
2024-03-02T05:00,9,30.9
2024-03-02T06:00,8,35.4
2024-03-02T07:00,49,35.5
2024-03-02T08:00,54,35.9
2024-03-02T09:00,56,44.2
2024-03-02T10:00,81,40
2024-03-02T11:00,100,45.7
2024-03-02T12:00,100,39.4
2024-03-02T13:00,80,48.6
2024-03-02T14:00,88,43.6
2024-03-02T15:00,100,40.3
2024-03-02T16:00,100,40.3
2024-03-02T17:00,100,36.6
2024-03-02T18:00,96,32.5
2024-03-02T19:00,96,30
2024-03-02T20:00,81,27.5
2024-03-02T21:00,91,25.2
2024-03-02T22:00,90,20.9
2024-03-02T23:00,90,17.1
2024-03-03T00:00,90,12.6
2024-03-03T01:00,83,15.1
2024-03-03T02:00,36,11.5
2024-03-03T03:00,32,11.8
2024-03-03T04:00,48,10.2
2024-03-03T05:00,55,7.3
2024-03-03T06:00,91,7.2
2024-03-03T07:00,100,7.4
2024-03-03T08:00,100,6.3
2024-03-03T09:00,100,8
2024-03-03T10:00,94,7.3
2024-03-03T11:00,90,6.9
2024-03-03T12:00,74,7.3
2024-03-03T13:00,100,3.6
2024-03-03T14:00,100,6.6
2024-03-03T15:00,100,7.6
2024-03-03T16:00,86,5.8
2024-03-03T17:00,100,4.1
2024-03-03T18:00,93,5.1
2024-03-03T19:00,100,2.6
2024-03-03T20:00,100,1.5
2024-03-03T21:00,91,3.3
2024-03-03T22:00,90,5.6
2024-03-03T23:00,78,6
2024-03-04T00:00,63,12.6
2024-03-04T01:00,34,15
2024-03-04T02:00,9,13.4
2024-03-04T03:00,5,14.6
2024-03-04T04:00,0,10.3
2024-03-04T05:00,0,11.5
2024-03-04T06:00,0,10
2024-03-04T07:00,0,8.4
2024-03-04T08:00,0,11.8
2024-03-04T09:00,4,14.8
2024-03-04T10:00,0,12.8
2024-03-04T11:00,74,20.3
2024-03-04T12:00,72,24.6
2024-03-04T13:00,100,24.6
2024-03-04T14:00,100,23.2
2024-03-04T15:00,82,28.6
2024-03-04T16:00,49,25.9
2024-03-04T17:00,43,27.4
2024-03-04T18:00,86,28.3
2024-03-04T19:00,88,30.1
2024-03-04T20:00,87,32.4
2024-03-04T21:00,66,35.4
2024-03-04T22:00,13,35.1
2024-03-04T23:00,29,33.5
2024-03-05T00:00,49,30.5
2024-03-05T01:00,78,28.9
2024-03-05T02:00,74,25.6
2024-03-05T03:00,82,22.5
2024-03-05T04:00,91,18.3
2024-03-05T05:00,99,14.1
2024-03-05T06:00,99,12
2024-03-05T07:00,97,11.5
2024-03-05T08:00,100,11.7
2024-03-05T09:00,100,12
2024-03-05T10:00,100,10.5
2024-03-05T11:00,100,10.9
2024-03-05T12:00,100,9.1
2024-03-05T13:00,100,14.5
2024-03-05T14:00,100,13.6
2024-03-05T15:00,100,13
2024-03-05T16:00,100,10.8
2024-03-05T17:00,48,8.4
2024-03-05T18:00,76,10.4
2024-03-05T19:00,89,14.3
2024-03-05T20:00,92,12
2024-03-05T21:00,70,12.5
2024-03-05T22:00,68,13.8
2024-03-05T23:00,85,12.4
2024-03-06T00:00,100,11.5
2024-03-06T01:00,100,12.3
2024-03-06T02:00,100,9.2
2024-03-06T03:00,100,5.9
2024-03-06T04:00,100,7.1
2024-03-06T05:00,94,7.7
2024-03-06T06:00,95,8.4
2024-03-06T07:00,100,6.7
2024-03-06T08:00,92,1.3
2024-03-06T09:00,90,2.2
2024-03-06T10:00,91,4.3
2024-03-06T11:00,89,8.3
2024-03-06T12:00,91,9.7
2024-03-06T13:00,97,8.8
2024-03-06T14:00,91,10.1
2024-03-06T15:00,89,13.8
2024-03-06T16:00,76,17.5
2024-03-06T17:00,7,20.5
2024-03-06T18:00,3,21.4
2024-03-06T19:00,5,21.5
2024-03-06T20:00,12,20.7
2024-03-06T21:00,15,19.9
2024-03-06T22:00,23,18.2
2024-03-06T23:00,80,18.4
2024-03-07T00:00,42,18.4
2024-03-07T01:00,36,19.7
2024-03-07T02:00,10,19.2
2024-03-07T03:00,10,19.3
2024-03-07T04:00,13,20.6
2024-03-07T05:00,0,20.4
2024-03-07T06:00,0,21.6
2024-03-07T07:00,11,24.5
2024-03-07T08:00,24,23.1
2024-03-07T09:00,45,27.4
2024-03-07T10:00,48,27.2
2024-03-07T11:00,100,29.2
2024-03-07T12:00,100,27.1
2024-03-07T13:00,90,27.7
2024-03-07T14:00,22,28.6
2024-03-07T15:00,31,28.2
2024-03-07T16:00,42,28.8
2024-03-07T17:00,58,28.4
2024-03-07T18:00,10,23.7
2024-03-07T19:00,89,30.4
2024-03-07T20:00,90,32.4
2024-03-07T21:00,90,32.3
2024-03-07T22:00,90,31.3
2024-03-07T23:00,88,28.9
2024-03-08T00:00,89,31.1
2024-03-08T01:00,90,32.9
2024-03-08T02:00,88,31.1
2024-03-08T03:00,12,31
2024-03-08T04:00,42,31
2024-03-08T05:00,90,31
2024-03-08T06:00,86,31.7
2024-03-08T07:00,1,32
2024-03-08T08:00,0,29.9
2024-03-08T09:00,9,33.5
2024-03-08T10:00,6,32.5
2024-03-08T11:00,5,33
2024-03-08T12:00,1,32.5
2024-03-08T13:00,2,34.6
2024-03-08T14:00,0,35.7
2024-03-08T15:00,0,36.9
2024-03-08T16:00,0,36.2
2024-03-08T17:00,0,35.5
2024-03-08T18:00,2,34.6
2024-03-08T19:00,12,35.3
2024-03-08T20:00,51,35.4
2024-03-08T21:00,18,35.7
2024-03-08T22:00,93,35.6
2024-03-08T23:00,57,34.6
2024-03-09T00:00,64,34.1
2024-03-09T01:00,58,31
2024-03-09T02:00,60,31
2024-03-09T03:00,100,30
2024-03-09T04:00,100,28.6
2024-03-09T05:00,100,29.5
2024-03-09T06:00,33,28.5
2024-03-09T07:00,21,28.2
2024-03-09T08:00,16,29.6
2024-03-09T09:00,15,27.1
2024-03-09T10:00,26,27.3
2024-03-09T11:00,2,28.6
2024-03-09T12:00,0,27.8
2024-03-09T13:00,1,28.4
2024-03-09T14:00,19,29.2
2024-03-09T15:00,40,29.3
2024-03-09T16:00,92,25.3
2024-03-09T17:00,62,31
2024-03-09T18:00,100,32.1
2024-03-09T19:00,82,31.8
2024-03-09T20:00,50,33.8
2024-03-09T21:00,100,34.7
2024-03-09T22:00,100,34.2
2024-03-09T23:00,94,35.5
2024-03-10T00:00,100,34.5
2024-03-10T01:00,100,30.2
2024-03-10T02:00,94,26
2024-03-10T03:00,100,29.8
2024-03-10T04:00,100,30.2
2024-03-10T05:00,100,32.8
2024-03-10T06:00,100,32.8
2024-03-10T07:00,100,28.2
2024-03-10T08:00,91,26.6
2024-03-10T09:00,98,23.7
2024-03-10T10:00,94,24.4
2024-03-10T11:00,90,24.3
2024-03-10T12:00,94,23.5
2024-03-10T13:00,100,23.3
2024-03-10T14:00,100,26
2024-03-10T15:00,100,19.8
2024-03-10T16:00,90,21.8
2024-03-10T17:00,90,28.7
2024-03-10T18:00,90,31.1
2024-03-10T19:00,88,28.2
2024-03-10T20:00,99,27
2024-03-10T21:00,54,26
2024-03-10T22:00,100,22.7
2024-03-10T23:00,100,22.7
2024-03-11T00:00,100,22.7
2024-03-11T01:00,100,23.5
2024-03-11T02:00,100,24.5
2024-03-11T03:00,100,23.2
2024-03-11T04:00,100,25.4
2024-03-11T05:00,95,24
2024-03-11T06:00,51,26.1
2024-03-11T07:00,100,28.1
2024-03-11T08:00,100,30
2024-03-11T09:00,90,27
2024-03-11T10:00,100,25.3
2024-03-11T11:00,100,24.5
2024-03-11T12:00,100,23.1
2024-03-11T13:00,95,21.9
2024-03-11T14:00,100,20.6
2024-03-11T15:00,100,20.8
2024-03-11T16:00,100,23.7
2024-03-11T17:00,96,21.9
2024-03-11T18:00,100,20.4
